grid_order,selection_split,forecast_metric_scope,policy_metric_scope,seasonal_weight,lightgbm_weight,transformer_weight,nonzero_components,threshold,validation_empty_auprc,validation_occupancy_conflict_rate,validation_safe_opportunity_kwh,recommendation_coverage,recommended_intervals,safe_intervals,conflict_intervals,recommended_windows,safe_windows,conflict_windows,validation_empty_recall,validation_gross_opportunity_kwh,validation_conflict_opportunity_kwh,window_conflict_rate,minimum_window_steps,minimum_window_hours,daily_schedules,total_intervals
7417,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.475,0.7106292434391307,0.3882845188284519,1247.85815365875,0.3191773504273504,1195,731,464,42,13,29,0.6731123388581952,2441.21490247525,1193.3567488165,0.6904761904761905,4,1.0,39,3744
7418,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.5,0.7106292434391307,0.35809018567639256,1233.6145762762499,0.3020833333333333,1131,726,405,42,14,28,0.6685082872928176,2294.66982426325,1061.055247987,0.6666666666666666,4,1.0,39,3744
7419,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.525,0.7106292434391307,0.34203168685927304,1175.0073410579998,0.2865918803418803,1073,706,367,43,15,28,0.6500920810313076,2128.9965874025,953.9892463445,0.6511627906976745,4,1.0,39,3744
7420,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.55,0.7106292434391307,0.3143712574850299,1140.65609865875,0.2676282051282051,1002,687,315,46,20,26,0.6325966850828729,1945.4815036407497,804.825404982,0.5652173913043478,4,1.0,39,3744
7421,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.575,0.7106292434391307,0.3091891891891892,1085.772577092,0.24706196581196582,925,639,286,43,20,23,0.5883977900552486,1805.4182137519997,719.64563666,0.5348837209302325,4,1.0,39,3744
7422,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.6,0.7106292434391307,0.3055872291904219,1039.8534926965,0.234241452991453,877,609,268,41,20,21,0.5607734806629834,1691.1203639682499,651.26687127175,0.5121951219512195,4,1.0,39,3744
7423,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.625,0.7106292434391307,0.2977461447212337,1035.569798252,0.22516025641025642,843,592,251,45,21,24,0.5451197053406999,1633.89574984875,598.3259515967501,0.5333333333333333,4,1.0,39,3744
7424,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.65,0.7106292434391307,0.2813299232736573,986.1191753420001,0.20886752136752137,782,562,220,46,23,23,0.5174953959484346,1507.5442921699998,521.425116828,0.5,4,1.0,39,3744
7425,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.675,0.7106292434391307,0.26790450928381965,968.06801406925,0.2013888888888889,754,552,202,43,22,21,0.5082872928176796,1443.51137505,475.44336098075,0.4883720930232558,4,1.0,39,3744
7426,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.7,0.7106292434391307,0.24823695345557123,939.92673198675,0.1893696581196581,709,533,176,49,23,26,0.49079189686924496,1331.56511039825,391.63837841149996,0.5306122448979592,4,1.0,39,3744
7427,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.725,0.7106292434391307,0.18962722852512157,875.0788214527499,0.16479700854700854,617,500,117,41,24,17,0.4604051565377532,1146.1957094605,271.11688800775005,0.4146341463414634,4,1.0,39,3744
7428,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.75,0.7106292434391307,0.16576576576576577,786.695125533,0.1482371794871795,555,463,92,39,24,15,0.4263351749539595,1013.7001524005,227.0050268675,0.38461538461538464,4,1.0,39,3744
7429,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.775,0.7106292434391307,0.13948919449901767,734.1340829232499,0.1359508547008547,509,438,71,39,25,14,0.40331491712707185,903.1710750692499,169.036992146,0.358974358974359,4,1.0,39,3744
7430,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.8,0.7106292434391307,0.13228699551569506,643.7813029235,0.11912393162393162,446,387,59,38,27,11,0.356353591160221,784.08032017775,140.29901725425,0.2894736842105263,4,1.0,39,3744
7431,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.825,0.7106292434391307,0.11484593837535013,494.07182304475,0.0953525641025641,357,316,41,33,26,7,0.29097605893186,588.1056268125,94.03380376775,0.21212121212121213,4,1.0,39,3744
7432,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.85,0.7106292434391307,0.12264150943396226,442.196539065,0.08493589743589744,318,279,39,30,23,7,0.2569060773480663,529.2585270432501,87.06198797825,0.23333333333333334,4,1.0,39,3744
7433,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.875,0.7106292434391307,0.08823529411764706,301.4047386355,0.06356837606837606,238,217,21,17,15,2,0.1998158379373849,350.94688893075,49.54215029525,0.11764705882352941,4,1.0,39,3744
7434,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.9,0.7106292434391307,0.0967741935483871,261.3953008285,0.049679487179487176,186,168,18,13,11,2,0.15469613259668508,302.35686779125,40.96156696275,0.15384615384615385,4,1.0,39,3744
7435,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.925,0.7106292434391307,0.10256410256410256,238.14177827124996,0.041666666666666664,156,140,16,11,9,2,0.1289134438305709,272.347657734,34.205879462750005,0.18181818181818182,4,1.0,39,3744
7436,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.25,0.1,3,0.95,0.7106292434391307,0.09090909090909091,86.66996053775,0.01469017094017094,55,50,5,10,9,1,0.04604051565377532,92.96473732275,6.294776785,0.1,4,1.0,39,3744
7437,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.05,0.7091742464125808,0.647622558053815,1567.2433671540002,0.7246260683760684,2713,956,1757,60,3,57,0.8802946593001841,6181.283460463501,4614.040093309501,0.95,4,1.0,39,3744
7438,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.075,0.7091742464125808,0.6287878787878788,1522.1381812104999,0.6698717948717948,2508,931,1577,63,1,62,0.8572744014732965,5630.385104982501,4108.246923772,0.9841269841269841,4,1.0,39,3744
7439,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.1,0.7091742464125808,0.6006944444444444,1498.46169579425,0.6153846153846154,2304,920,1384,78,2,76,0.8471454880294659,5048.1131735985,3549.65147780425,0.9743589743589743,4,1.0,39,3744
7440,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.125,0.7091742464125808,0.5725011731581418,1493.2654468755,0.5691773504273504,2131,911,1220,73,2,71,0.8388581952117864,4682.40927257525,3189.14382569975,0.9726027397260274,4,1.0,39,3744
7441,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.15,0.7091742464125808,0.5479733196511031,1462.94574548825,0.5205662393162394,1949,881,1068,61,2,59,0.8112338858195212,4188.7642064965,2725.81846100825,0.9672131147540983,4,1.0,39,3744
7442,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.175,0.7091742464125808,0.5321447866018368,1442.4326450622502,0.49439102564102566,1851,866,985,51,2,49,0.7974217311233885,3939.73307403525,2497.3004289729997,0.9607843137254902,4,1.0,39,3744
7443,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.2,0.7091742464125808,0.5203438395415473,1398.8130127225,0.46607905982905984,1745,837,908,43,1,42,0.7707182320441989,3677.90473476,2279.0917220375,0.9767441860465116,4,1.0,39,3744
7444,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.225,0.7091742464125808,0.5154699357851722,1381.62480216875,0.45753205128205127,1713,830,883,42,1,41,0.7642725598526704,3608.6433107330004,2227.0185085642497,0.9761904761904762,4,1.0,39,3744
7445,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.25,0.7091742464125808,0.5068821065230401,1376.5764569305002,0.4463141025641026,1671,824,847,43,2,41,0.7587476979742173,3513.7786077369997,2137.2021508065,0.9534883720930233,4,1.0,39,3744
7446,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.275,0.7091742464125808,0.4896810506566604,1358.1283974055,0.4270833333333333,1599,816,783,49,2,47,0.7513812154696132,3347.10843108925,1988.9800336837498,0.9591836734693877,4,1.0,39,3744
7447,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.3,0.7091742464125808,0.45047489823609227,1356.2878769807498,0.3936965811965812,1474,810,664,52,10,42,0.7458563535911602,3037.1421845485,1680.85430756775,0.8076923076923077,4,1.0,39,3744
7448,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.325,0.7091742464125808,0.4333810888252149,1326.08914612025,0.37286324786324787,1396,791,605,44,10,34,0.7283609576427256,2885.94797890825,1559.858832788,0.7727272727272727,4,1.0,39,3744
7449,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.35,0.7091742464125808,0.41496598639455784,1297.648641974,0.35336538461538464,1323,774,549,40,12,28,0.712707182320442,2712.95749840875,1415.30885643475,0.7,4,1.0,39,3744
7450,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.375,0.7091742464125808,0.41935483870967744,1279.5588506220001,0.34775641025641024,1302,756,546,39,12,27,0.6961325966850829,2690.1112364685,1410.5523858464999,0.6923076923076923,4,1.0,39,3744
7451,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.4,0.7091742464125808,0.41563467492260064,1277.2517352375,0.3450854700854701,1292,755,537,40,12,28,0.6952117863720073,2674.14470120725,1396.89296596975,0.7,4,1.0,39,3744
7452,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.425,0.7091742464125808,0.4139827179890024,1262.1147320987502,0.3400106837606838,1273,746,527,40,12,28,0.6869244935543278,2633.63712027125,1371.5223881725,0.7,4,1.0,39,3744
7453,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.45,0.7091742464125808,0.40292445166531277,1251.9677786587501,0.32879273504273504,1231,735,496,42,13,29,0.6767955801104972,2552.40635582475,1300.438577166,0.6904761904761905,4,1.0,39,3744
7454,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.475,0.7091742464125808,0.3875838926174497,1247.78315365875,0.31837606837606836,1192,730,462,43,13,30,0.6721915285451197,2457.7076315917498,1209.9244779329997,0.6976744186046512,4,1.0,39,3744
7455,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.5,0.7091742464125808,0.35555555555555557,1230.1735762762498,0.3004807692307692,1125,725,400,44,14,30,0.6675874769797422,2284.9356809885003,1054.76210471225,0.6818181818181818,4,1.0,39,3744
7456,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.525,0.7091742464125808,0.33428030303030304,1170.458999789,0.28205128205128205,1056,703,353,44,17,27,0.647329650092081,2100.80753500925,930.3485352202499,0.6136363636363636,4,1.0,39,3744
7457,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.55,0.7091742464125808,0.3185929648241206,1154.31107199625,0.265758547008547,995,678,317,44,20,24,0.6243093922651933,2001.64283255475,847.3317605585,0.5454545454545454,4,1.0,39,3744
7458,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.575,0.7091742464125808,0.3134962805526036,1107.4155321585,0.2513354700854701,941,646,295,46,21,25,0.5948434622467772,1871.214623233,763.7990910745,0.5434782608695652,4,1.0,39,3744
7459,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.6,0.7091742464125808,0.312,1046.77214492625,0.23370726495726496,875,602,273,44,21,23,0.5543278084714549,1713.8835831729998,667.1114382467499,0.5227272727272727,4,1.0,39,3744
7460,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.625,0.7091742464125808,0.29784688995215314,1030.741245621,0.2232905982905983,836,587,249,45,21,24,0.5405156537753223,1632.2689723397498,601.52772671875,0.5333333333333333,4,1.0,39,3744
7461,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.65,0.7091742464125808,0.2784163473818646,1006.06259064975,0.2091346153846154,783,565,218,47,24,23,0.5202578268876611,1507.3275017565,501.26491110675,0.48936170212765956,4,1.0,39,3744
7462,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.675,0.7091742464125808,0.2675496688741722,969.6576989432501,0.2016559829059829,755,553,202,43,22,21,0.509208103130755,1445.1010599239999,475.44336098075,0.4883720930232558,4,1.0,39,3744
7463,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.7,0.7091742464125808,0.26038781163434904,944.77214865425,0.19284188034188035,722,534,188,49,22,27,0.49171270718232046,1382.45846791325,437.68631925899996,0.5510204081632653,4,1.0,39,3744
7464,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.725,0.7091742464125808,0.20376175548589343,894.51085278125,0.1704059829059829,638,508,130,43,23,20,0.4677716390423573,1193.2905765135001,298.77972373225,0.46511627906976744,4,1.0,39,3744
7465,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.75,0.7091742464125808,0.16202090592334495,848.0792503055,0.15331196581196582,574,481,93,41,25,16,0.4429097605893186,1076.904433423,228.82518311750002,0.3902439024390244,4,1.0,39,3744
7466,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.775,0.7091742464125808,0.14990512333965844,761.08167840325,0.140758547008547,527,448,79,39,25,14,0.4125230202578269,949.3771740217499,188.2954956185,0.358974358974359,4,1.0,39,3744
7467,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.8,0.7091742464125808,0.12869198312236288,691.3583226542501,0.1266025641025641,474,413,61,38,27,11,0.38029465930018413,833.6140065750001,142.25568392075002,0.2894736842105263,4,1.0,39,3744
7468,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.825,0.7091742464125808,0.12745098039215685,587.947770834,0.10897435897435898,408,356,52,37,28,9,0.3278084714548803,703.37503025975,115.42725942575001,0.24324324324324326,4,1.0,39,3744
7469,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.85,0.7091742464125808,0.125,454.68319622875,0.0876068376068376,328,287,41,31,24,7,0.26427255985267034,548.7169999965,94.03380376775,0.22580645161290322,4,1.0,39,3744
7470,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.875,0.7091742464125808,0.12837837837837837,396.20078228324996,0.07905982905982906,296,258,38,27,21,6,0.23756906077348067,482.22321143799996,86.02242915475,0.2222222222222222,4,1.0,39,3744
7471,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.9,0.7091742464125808,0.08962264150943396,288.5834608565,0.056623931623931624,212,193,19,15,13,2,0.17771639042357273,330.96152781924997,42.37806696275,0.13333333333333333,4,1.0,39,3744
7472,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.925,0.7091742464125808,0.10126582278481013,238.80844493774998,0.042200854700854704,158,142,16,11,9,2,0.13075506445672191,273.01432440049996,34.205879462750005,0.18181818181818182,4,1.0,39,3744
7473,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.3,0.05,3,0.95,0.7091742464125808,0.08333333333333333,88.336627204,0.016025641025641024,60,55,5,11,10,1,0.05064456721915286,94.631403989,6.294776785,0.09090909090909091,4,1.0,39,3744
7474,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.35,0.0,2,0.05,0.7074898078997507,0.6473859844271412,1561.8590332725,0.7203525641025641,2697,951,1746,61,3,58,0.8756906077348067,6147.9315031959995,4586.0724699235,0.9508196721311475,4,1.0,39,3744
7475,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.35,0.0,2,0.075,0.7074898078997507,0.628307939053729,1513.190681211,0.6661324786324786,2494,927,1567,64,1,63,0.8535911602209945,5580.10031558525,4066.9096343742503,0.984375,4,1.0,39,3744
7476,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.35,0.0,2,0.1,0.7074898078997507,0.5993897122929381,1495.8866694785002,0.6127136752136753,2294,919,1375,79,2,77,0.8462246777163904,5031.11243894875,3535.22576947025,0.9746835443037974,4,1.0,39,3744
7477,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.35,0.0,2,0.125,0.7074898078997507,0.5704192180876119,1494.20263568075,0.5670405982905983,2123,912,1211,73,3,70,0.8397790055248618,4685.61095486975,3191.408319189,0.958904109589041,4,1.0,39,3744
7478,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.65,0.35,0.0,2,0.15,0.7074898078997507,0.5541433655312659,1462.8040788214998,0.5253739316239316,1967,877,1090,65,2,63,0.8075506445672191,4281.84054520275,2819.0364663812497,0.9692307692307692,4,1.0,39,3744
